Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
296717084034530,2 to 8 Years,M.Tech,$59K-$120K,Paris,France,46.603354,1.888334,Full-Time,82870,2022-03-15,Data Analyst,Data Scientist,Internships.com,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,W.W. Grainger,"{""Sector"":""Industrial Supplies"",""Industry"":""Wholesalers: Diversified"",""City"":""Lake Forest"",""State"":""Illinois"",""Zip"":""60045"",""Website"":""www.grainger.com"",""Ticker"":""GWW"",""CEO"":""Donald G. Macpherson""}"
2782289628187069,1 to 10 Years,PhD,$61K-$100K,Dublin,Ireland,53.1424,-7.6921,Temporary,126976,2023-04-02,Marketing Analyst,Data Analyst,USAJOBS,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,JD Sports Fashion,"{""Sector"":""Retail"",""Industry"":""Retail - Apparel"",""City"":""Bury"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.jdplc.com"",""Ticker"":""JD.L"",""CEO"":""Peter Cowgill""}"
944809463451841,5 to 10 Years,PhD,$61K-$99K,Stockholm,Sweden,60.1282,18.6435,Full-Time,60171,2023-06-21,Data Scientist,Data Engineer,The Muse,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",Best Buy,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Richfield"",""State"":""Minnesota"",""Zip"":""55423"",""Website"":""www.investors.bestbuy.com"",""Ticker"":""BBY"",""CEO"":""Corie S. Barry""}"
143047194191859,5 to 15 Years,B.Com,$63K-$128K,Madrid,Spain,40.4637,-3.7492,Intern,112565,2021-12-30,Data Analyst,Business Intelligence Analyst,Jobs2Careers,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,NVR,"{""Sector"":""Home Construction"",""Industry"":""Homebuilders"",""City"":""Reston"",""State"":""Virginia"",""Zip"":""20190"",""Website"":""www.nvrinc.com"",""Ticker"":""NVR"",""CEO"":""Eugene J. Bredow""}"
894355431488825,1 to 11 Years,BCA,$61K-$101K,Stockholm,Sweden,60.1282,18.6435,Full-Time,80953,2022-08-22,Data Engineer,Data Architect,Monster,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Penske Automotive Group,"{""Sector"":""Automotive"",""Industry"":""Automotive Retailing, Services"",""City"":""Bloomfield Hills"",""State"":""Michigan"",""Zip"":""48302"",""Website"":""www.penskeautomotive.com"",""Ticker"":""PAG"",""CEO"":""Roger S. Penske""}"
1239794208831370,0 to 10 Years,BCA,$65K-$127K,Brussels,Belgium,50.5039,4.4699,Contract,65182,2021-09-26,Data Analyst,Data Scientist,SimplyHired,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Coupang,"{""Sector"":""E-commerce"",""Industry"":""Internet Services and Retailing"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98101"",""Website"":""www.aboutcoupang.com"",""Ticker"":""CPNG"",""CEO"":""Bom Kim""}"
933552140198128,3 to 8 Years,B.Com,$60K-$92K,Stockholm,Sweden,60.1282,18.6435,Part-Time,44208,2022-01-06,Data Scientist,Machine Learning Engineer,The Muse,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,Develop machine learning models and algorithms for data analysis and prediction. Preprocess and clean data for model training. Evaluate model performance and fine-tune parameters.,The Walt Disney Company,"{""Sector"":""Entertainment/Media"",""Industry"":""Entertainment"",""City"":""Burbank"",""State"":""CA"",""Zip"":""91521"",""Website"":""https://www.thewaltdisneycompany.com/"",""Ticker"":""DIS"",""CEO"":""Bob Chapek""}"
1333074817655105,3 to 12 Years,B.Com,$56K-$91K,Lisbon,Portugal,39.3999,-8.2245,Temporary,63470,2022-04-18,Data Scientist,Data Engineer,Glassdoor,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",JD Sports Fashion,"{""Sector"":""Retail"",""Industry"":""Retail - Apparel"",""City"":""Bury"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.jdplc.com"",""Ticker"":""JD.L"",""CEO"":""Peter Cowgill""}"
1448341917153794,1 to 9 Years,BCA,$59K-$87K,Warsaw,Poland,51.9194,19.1451,Contract,123750,2022-05-02,Data Analyst,Business Intelligence Analyst,Idealist,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,NetEase,"{""Sector"":""Technology and Entertainment"",""Industry"":""Technology & Entertainment"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.netease.com/"",""Ticker"":""NTES"",""CEO"":""William Ding Lei""}"
222934772977355,4 to 10 Years,B.Com,$60K-$126K,Madrid,Spain,40.4637,-3.7492,Intern,72769,2021-12-24,Marketing Analyst,Data Analyst,Snagajob,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Halma,"{""Sector"":""Technology and Safety"",""Industry"":""Electronics/Instrumentation"",""City"":""Amersham"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.halma.com"",""Ticker"":""HLMA.L"",""CEO"":""Andrew Williams""}"
904426915403365,0 to 14 Years,M.Tech,$57K-$116K,Stockholm,Sweden,60.1282,18.6435,Temporary,30569,2022-01-05,Data Analyst,Data Quality Analyst,Jobs2Careers,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,ZTE Corporation,"{""Sector"":""Technology and Telecommunications"",""Industry"":""Technology & Telecommunications"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.zte.com.cn/"",""Ticker"":""0763.HK"",""CEO"":""Li Zixue""}"
1674261488629444,0 to 12 Years,BBA,$59K-$108K,Madrid,Spain,40.4637,-3.7492,Part-Time,23672,2022-12-24,Marketing Analyst,Data Analyst,SimplyHired,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,United Services Automobile Assn.,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""San Antonio"",""State"":""Texas"",""Zip"":""78288"",""Website"":""www.usaa.com"",""Ticker"":"""",""CEO"":""Wayne Peacock""}"
641770150129143,2 to 11 Years,M.Com,$63K-$117K,Warsaw,Poland,51.9194,19.1451,Temporary,70834,2021-12-09,Marketing Analyst,Data Analyst,Jobs2Careers,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Compass Group,"{""Sector"":""Food Services"",""Industry"":""Food Services"",""City"":""Chertsey, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.compass-group.com"",""Ticker"":""CPG"",""CEO"":""Dominic Blakemore""}"
1993503463538537,1 to 9 Years,BCA,$62K-$122K,Warsaw,Poland,51.9194,19.1451,Intern,53975,2023-06-04,Data Scientist,Machine Learning Engineer,Snagajob,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,Develop machine learning models and algorithms for data analysis and prediction. Preprocess and clean data for model training. Evaluate model performance and fine-tune parameters.,Block,"{""Sector"":""Technology"",""Industry"":""Financial Data Services"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94103"",""Website"":""www.block.xyz"",""Ticker"":""SQ"",""CEO"":""Jack Dorsey""}"
2612252505005298,2 to 10 Years,MBA,$62K-$128K,Rome,Italy,41.8719,12.5674,Temporary,133779,2023-07-08,Data Analyst,Data Scientist,Stack Overflow Jobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,E.ON SE,"{""Sector"":""Energy"",""Industry"":""Energy - Utilities"",""City"":""Essen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.eon.com"",""Ticker"":""EOAN"",""CEO"":""Johannes Teyssen""}"
371824539511262,5 to 14 Years,M.Com,$58K-$124K,Rome,Italy,41.8719,12.5674,Intern,39762,2022-02-21,Marketing Analyst,Data Analyst,Snagajob,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,"Facebook, Inc. (now Meta Platforms, Inc.)","{""Sector"":""Technology/Internet"",""Industry"":""Technology"",""City"":""Menlo Park"",""State"":""CA"",""Zip"":""94025"",""Website"":""https://www.meta.com/"",""Ticker"":""FB"",""CEO"":""Mark Zuckerberg""}"
2666409509210555,4 to 10 Years,BCA,$64K-$101K,Rome,Italy,41.8719,12.5674,Part-Time,120311,2022-07-04,Product Manager,Agile Product Owner,Snagajob,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Advanced Micro Devices,"{""Sector"":""Technology"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""Santa Clara"",""State"":""California"",""Zip"":""95054"",""Website"":""www.amd.com"",""Ticker"":""AMD"",""CEO"":""Lisa T. Su""}"
26262085306831,4 to 11 Years,B.Com,$65K-$95K,Stockholm,Sweden,60.1282,18.6435,Contract,25931,2023-04-14,Data Engineer,Data Architect,Snagajob,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,"Facebook, Inc. (now Meta Platforms, Inc.)","{""Sector"":""Technology/Internet"",""Industry"":""Technology"",""City"":""Menlo Park"",""State"":""CA"",""Zip"":""94025"",""Website"":""https://www.meta.com/"",""Ticker"":""FB"",""CEO"":""Mark Zuckerberg""}"
1918748546031595,4 to 9 Years,MBA,$61K-$113K,Lisbon,Portugal,39.3999,-8.2245,Contract,42436,2022-10-07,Product Manager,Agile Product Owner,SimplyHired,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Seaboard,"{""Sector"":""Transportation"",""Industry"":""Food Production"",""City"":""Merriam"",""State"":""Kansas"",""Zip"":""66202"",""Website"":""www.seaboardcorp.com"",""Ticker"":""SEB"",""CEO"":""Robert L. Steer""}"
1417246638869506,0 to 8 Years,BA,$60K-$123K,Stockholm,Sweden,60.1282,18.6435,Part-Time,81578,2022-06-20,Data Engineer,Big Data Engineer,The Muse,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Newcrest Mining,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.newcrest.com.au/"",""Ticker"":""NCM"",""CEO"":""Sandeep Biswas""}"
1102352664759086,3 to 9 Years,MCA,$63K-$97K,Brussels,Belgium,50.5039,4.4699,Full-Time,123338,2022-05-08,Marketing Analyst,Data Analyst,SimplyHired,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Colgate-Palmolive,"{""Sector"":""Consumer Goods"",""Industry"":""Household and Personal Products"",""City"":""New York"",""State"":""New York"",""Zip"":""10022"",""Website"":""www.colgatepalmolive.com"",""Ticker"":""CL"",""CEO"":""Noel R. Wallace""}"
2992969999726475,0 to 9 Years,B.Tech,$59K-$110K,Dublin,Ireland,53.1424,-7.6921,Full-Time,134140,2022-08-04,Data Engineer,Data Architect,The Muse,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Ebay,"{""Sector"":""E-commerce"",""Industry"":""Internet Services and Retailing"",""City"":""San Jose"",""State"":""California"",""Zip"":""95125"",""Website"":""www.ebay.com"",""Ticker"":""EBAY"",""CEO"":""Jamie Iannone""}"
1280686325699993,0 to 12 Years,PhD,$61K-$107K,Berlin,Germany,51.1657,10.4515,Temporary,116857,2021-10-31,Product Manager,Technical Product Manager,Stack Overflow Jobs,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",China Mobile,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Beijing"",""State"":""Beijing"",""Zip"":""100033"",""Website"":""https://www.hk.chinamobile.com/en/"",""Ticker"":""600029.SS"",""CEO"":""Li Huiliang""}"
1131931513447984,2 to 14 Years,BCA,$57K-$109K,Stockholm,Sweden,60.1282,18.6435,Full-Time,90344,2023-07-13,Data Analyst,Data Scientist,Dice,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Opendoor Technologies,"{""Sector"":""Real Estate"",""Industry"":""Internet Services and Retailing"",""City"":""Tempe"",""State"":""Arizona"",""Zip"":""85281"",""Website"":""www.opendoor.com"",""Ticker"":""OPEN"",""CEO"":""Carrie Wheeler""}"
1425905837097067,3 to 11 Years,B.Tech,$57K-$100K,Amsterdam,Netherlands,52.1326,5.2913,Temporary,74271,2023-02-02,Product Manager,Agile Product Owner,Dice,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Devon Energy,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Oklahoma City"",""State"":""Oklahoma"",""Zip"":""73102"",""Website"":""www.devonenergy.com"",""Ticker"":""DVN"",""CEO"":""Richard E. Muncrief""}"
2451689064791593,2 to 8 Years,MCA,$57K-$104K,Amsterdam,Netherlands,52.1326,5.2913,Full-Time,104752,2023-04-25,Data Scientist,Data Engineer,USAJOBS,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",Cigna Group,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Pharmacy and Other Services"",""City"":""Bloomfield"",""State"":""Connecticut"",""Zip"":""6002"",""Website"":""www.thecignagroup.com"",""Ticker"":""CI"",""CEO"":""David M. Cordani""}"
2989058009358257,5 to 12 Years,B.Com,$57K-$100K,Stockholm,Sweden,60.1282,18.6435,Intern,100348,2022-12-16,Data Engineer,ETL Developer,ZipRecruiter,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",The Walt Disney Company,"{""Sector"":""Entertainment/Media"",""Industry"":""Entertainment"",""City"":""Burbank"",""State"":""CA"",""Zip"":""91521"",""Website"":""https://www.thewaltdisneycompany.com/"",""Ticker"":""DIS"",""CEO"":""Bob Chapek""}"
2546558376287776,4 to 12 Years,MBA,$55K-$96K,Warsaw,Poland,51.9194,19.1451,Part-Time,107994,2022-06-19,Marketing Analyst,Data Analyst,Internships.com,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Eaton Corporation plc,"{""Sector"":""Electrical/Industrial"",""Industry"":""Manufacturing - Electrical Equipment"",""City"":""Dublin, Ireland"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.eaton.com/"",""Ticker"":""ETN"",""CEO"":""Craig Arnold""}"
913828680506794,2 to 15 Years,M.Tech,$59K-$106K,Dublin,Ireland,53.1424,-7.6921,Temporary,109309,2021-09-21,Data Analyst,Business Intelligence Analyst,Internships.com,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,3M,"{""Sector"":""Conglomerate"",""Industry"":""Chemicals"",""City"":""St. Paul"",""State"":""Minnesota"",""Zip"":""55144"",""Website"":""www.3m.com"",""Ticker"":""MMM"",""CEO"":""Michael F. Roman""}"
258667151954077,2 to 13 Years,MCA,$64K-$88K,Paris,France,46.603354,1.888334,Full-Time,65419,2022-06-14,Data Engineer,Big Data Engineer,Stack Overflow Jobs,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Aramark,"{""Sector"":""Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.aramark.com"",""Ticker"":""ARMK"",""CEO"":""John J. Zillmer""}"
2737854753586709,2 to 10 Years,PhD,$55K-$86K,Berlin,Germany,51.1657,10.4515,Intern,29999,2022-11-14,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Infosys,"{""Sector"":""Information Technology"",""Industry"":""Information Technology and Services"",""City"":""Bengaluru"",""State"":""Karnataka"",""Zip"":""560100"",""Website"":""www.infosys.com"",""Ticker"":""INFY"",""CEO"":""Salil Parekh""}"
